,index_x,term,name,crn,course_num,section,credits,time,prof,index_y,gpa,enrollment
213,213,201702,Legal Aspects-Business,23626,MGT 2106,A,3.0,9:35 am - 10:55 am,Deven R  Desai ,,,
214,214,201702,Legal Aspects-Business,25342,MGT 2106,B,3.0,1:35 pm - 2:55 pm,Deven R  Desai ,,,
215,215,201702,Legal Aspects-Business,20568,MGT 2106,C,3.0,1:35 pm - 2:55 pm,Karie Denise  Davis-Nozemack ,,,
216,216,201702,Legal Aspects-Business,20567,MGT 2106,D,3.0,3:05 pm - 4:25 pm,Peter P  Swire ,,,
217,217,201702,Information Technology,22846,MGT 2200,A,3.0,10:05 am - 10:55 am,Joycelyn Lovette  Ward ,,,
218,218,201702,Information Technology,24771,MGT 2200,B,3.0,11:05 am - 11:55 am,Marius Florin  Niculescu ,,,
219,219,201702,Information Technology,20569,MGT 2200,C,3.0,12:05 pm - 12:55 pm,Lizhen   Xu ,,,
220,220,201702,Information Technology,30972,MGT 2200,D,3.0,8:05 am - 9:25 am,Michael Alan  Smith ,,,
221,221,201702,Management Statistics,20974,MGT 2250,A,3.0,8:05 am - 8:55 am,Tatiana V  Rudchenko ,,,
222,222,201702,Management Statistics,20570,MGT 2250,B,3.0,9:05 am - 9:55 am,Tatiana V  Rudchenko ,,,
223,223,201702,Management Statistics,20893,MGT 2250,C,3.0,4:35 pm - 5:55 pm,Vitor   Kamada ,,,
224,224,201702,Management Science,20571,MGT 2251,A,3.0,8:05 am - 9:25 am,Can   Zhang ,,,
225,225,201702,Management Science,27703,MGT 2251,B,3.0,11:05 am - 11:55 am,Tatiana V  Rudchenko ,,,
226,226,201702,Management Science,20572,MGT 2251,C,3.0,12:05 pm - 12:55 pm,Tatiana V  Rudchenko ,,,
227,227,201702,Special Topics,29676,MGT 2803,SLS,3.0,12:05 pm - 1:25 pm,Latife Beril  Toktay-Tsiotras ,,,
228,228,201702,Financ & Managerial Acct,24770,MGT 3000,A,3.0,11:05 am - 11:55 am,Di   Yang ,,,
229,229,201702,Financ & Managerial Acct,20574,MGT 3000,B,3.0,10:05 am - 10:55 am,Jordan Alexander  Samet ,,,
230,230,201702,Financ & Managerial Acct,26156,MGT 3000,TM1,3.0,11:05 am - 11:55 am,Di   Yang ,,,
231,231,201702,Financ & Managerial Acct,26157,MGT 3000,TM2,3.0,10:05 am - 10:55 am,Jordan Alexander  Samet ,,,
232,232,201702,Financial Management,20576,MGT 3062,A,3.0,3:05 pm - 4:25 pm,Matthew James  Barcaskey ,,,
233,233,201702,Financial Management,20577,MGT 3062,B,3.0,4:35 pm - 5:55 pm,Matthew James  Barcaskey ,,,
234,234,201702,Financial Management,20575,MGT 3062,C,3.0,12:05 pm - 1:25 pm,Andras   Danis ,,,
235,235,201702,Financial Management,26069,MGT 3062,D,3.0,3:05 pm - 4:25 pm,Andras   Danis ,,,
236,236,201702,Security Valuation,21699,MGT 3075,A,3.0,1:35 pm - 2:55 pm,Jonathan E.  Clarke ,,,
237,237,201702,Investments,21700,MGT 3076,A,3.0,9:35 am - 10:55 am,Minho   Wang ,,,
238,238,201702,Finance & Investments,27734,MGT 3078,A,3.0,11:05 am - 11:55 am,Ernest Seunggyu  Jang ,,,
239,239,201702,Finance & Investments,27733,MGT 3078,B,3.0,12:05 pm - 12:55 pm,Ernest Seunggyu  Jang ,,,
240,240,201702,Finance & Investments,30393,MGT 3078,C,3.0,8:05 am - 9:25 am,Minho   Wang ,,,
241,241,201702,Finance & Investments,27732,MGT 3078,TM1,3.0,11:05 am - 11:55 am,Ernest Seunggyu  Jang ,,,
242,242,201702,Finance & Investments,27731,MGT 3078,TM2,3.0,12:05 pm - 12:55 pm,Ernest Seunggyu  Jang ,,,
243,243,201702,Finance & Investments,30396,MGT 3078,TM3,3.0,8:05 am - 9:25 am,Minho   Wang ,,,
244,244,201702,Mgt of Fin Institutions,22883,MGT 3079,A,3.0,8:05 am - 9:25 am,Jacqueline L  Garner ,,,
245,245,201702,Mgt of Fin Institutions,27756,MGT 3079,B,3.0,3:05 pm - 4:25 pm,Gary Thomas  Jones ,,,
246,246,201702,Fundmnt Real Estate Dev.,26812,MGT 3082,A,3.0,3:05 pm - 4:25 pm,Barry Heath  Branch ,,,
247,247,201702,Derivative Securities,20774,MGT 3084,A,3.0,4:35 pm - 5:55 pm,Reza S  Mahani ,,,
248,248,201702,Organizational Behavior,20618,MGT 3101,A,3.0,8:05 am - 9:25 am,Dana   Harari Hamam ,,,
249,249,201702,Organizational Behavior,20584,MGT 3101,B,3.0,4:35 pm - 5:55 pm,Se Jin   Keem ,,,
250,250,201702,Organizational Behavior,20784,MGT 3101,C,3.0,11:05 am - 11:55 am,Yifeng   Fan ,,,
251,251,201702,Organizational Behavior,26071,MGT 3101,D,3.0,9:05 am - 9:55 am,Amy Palma  Breidenthal ,,,
252,252,201702,Mgt Hum Res-Reg Environ,21702,MGT 3102,A,3.0,9:05 am - 9:55 am,Charles K  Parsons ,,,
253,253,201702,Mgt Hum Res-Reg Environ,26079,MGT 3102,B,3.0,11:05 am - 11:55 am,Charles K  Parsons ,,,
254,254,201702,Mgt Hum Res-Reg Environ,30406,MGT 3102,C,3.0,2:05 pm - 2:55 pm,Charles K  Parsons ,,,
255,255,201702,Mgt Hum Res-Reg Environ,20585,MGT 3102,D,3.0,8:05 am - 9:25 am,Toschia Menye  Hogan ,,,
256,256,201702,Prin of Management,26073,MGT 3150,A,3.0,11:05 am - 11:55 am,Alan Dodd  Flury ,,,
257,257,201702,Marketing Management I,21047,MGT 3300,A,3.0,9:35 am - 10:55 am,Alka V.  Citrin ,,,
258,258,201702,Marketing Management I,20972,MGT 3300,B,3.0,12:05 pm - 1:25 pm,Michael L  Lowe ,,,
259,259,201702,Marketing Management I,26074,MGT 3300,C,3.0,3:05 pm - 4:25 pm,Michael L  Lowe ,,,
260,260,201702,Marketing Management I,20573,MGT 3300,D,3.0,4:35 pm - 5:55 pm,Francis M  Ulgado ,,,
261,261,201702,Marketing Research,20775,MGT 3310,A,3.0,9:35 am - 10:55 am,Donna Massey  Kantak ,,,
262,262,201702,Marketing Research,21146,MGT 3310,B,3.0,12:05 pm - 1:25 pm,Donna Massey  Kantak ,,,
263,263,201702,Operations Management,20776,MGT 3501,A,3.0,11:05 am - 11:55 am,Priyank   Arora ,,,
264,264,201702,Operations Management,21701,MGT 3501,B,3.0,8:05 am - 9:25 am,Venkat   Venkateswaran ,,,
265,265,201702,Operations Management,30446,MGT 3501,C,3.0,9:35 am - 10:55 am,Venkat   Venkateswaran ,,,
266,266,201702,Operations Management,20579,MGT 3501,D,3.0,3:05 pm - 4:25 pm,Basak   Kalkanci ,,,
267,267,201702,Management of Technology,27909,MGT 3510,A,3.0,4:35 pm - 5:55 pm,Robert William  Myers ,,,
268,268,201702,Career Develmnt Workshop,24749,MGT 3599,A,1.0,11:05 am - 11:55 am,Lauren Weatherly  McDow ,,,
269,269,201702,Career Develmnt Workshop,24750,MGT 3599,B,1.0,11:05 am - 11:55 am,Lauren Weatherly  McDow ,,,
270,270,201702,Career Develmnt Workshop,30407,MGT 3599,C,1.0,2:05 pm - 2:55 pm,Lauren Weatherly  McDow ,,,
271,271,201702,Career Develmnt Workshop,27706,MGT 3599,D,1.0,8:35 am - 9:25 am,Stanley Wayne  Broome ,,,
272,272,201702,Career Develmnt Workshop,24751,MGT 3599,E,1.0,1:35 pm - 2:25 pm,Stanley Wayne  Broome ,,,
273,273,201702,Career Develmnt Workshop,24752,MGT 3599,F,1.0,8:35 am - 9:25 am,Stanley Wayne  Broome ,,,
274,274,201702,Career Develmnt Workshop,25343,MGT 3599,G,1.0,1:35 pm - 2:25 pm,Stanley Wayne  Broome ,8388.0,3.66,30.0
275,275,201702,Business Ethics,30404,MGT 3607,A,3.0,9:35 am - 10:55 am,Steven   Salbu ,,,
276,276,201702,Law for Entrepreneurs,27716,MGT 3614,A,3.0,1:35 pm - 2:55 pm,Arnold E.  Rubinoff ,,,
277,277,201702,Corporate Governance,30405,MGT 3616,A,3.0,12:05 pm - 1:25 pm,Seletha Rochell  Butler ,8389.0,3.77,23.0
278,278,201702,International Business,23575,MGT 3660,A,3.0,3:05 pm - 4:25 pm,Arnold E.  Rubinoff ,,,
279,279,201702,International Business,20581,MGT 3660,B,3.0,4:35 pm - 5:55 pm,Arnold E.  Rubinoff ,,,
280,280,201702,International Business,30135,MGT 3660,C,3.0,9:35 am - 10:55 am,Vijayaraghavan   Venkataraman ,,,
281,281,201702,International Business,20580,MGT 3660,D,3.0,12:05 pm - 1:25 pm,James Robert  Hoadley ,8390.0,3.36,56.0
282,282,201702,Mgt in Healthcare Sector,29076,MGT 3662,A,3.0,9:35 am - 10:55 am,William Joseph  Todd ,,,
283,283,201702,Technology Strategy,26811,MGT 3663,A,3.0,1:35 pm - 2:55 pm,Henry   Sauermann ,,,
284,284,201702,Emerging Technologies,30398,MGT 3743,A,3.0,10:05 am - 10:55 am,Michael Alan  Smith ,,,
285,285,201702,Mangn Prod Serv Tech Dev,27030,MGT 3744,TM,3.0,4:35 pm - 5:55 pm,Karthik   Ramachandran ,,,
286,286,201702,Business Programming,29075,MGT 3745,A,3.0,3:05 pm - 4:25 pm,Lizhen   Xu ,,,
287,287,201702,Business Programming,29074,MGT 3745,B,3.0,4:35 pm - 5:55 pm,Lizhen   Xu ,,,
288,288,201702,Business Taxation,22114,MGT 4010,A,3.0,9:35 am - 10:55 am,Donald R  Young ,,,
289,289,201702,Fin Report & Analysis I,21404,MGT 4026,A,3.0,9:35 am - 10:55 am,Ryan   Blunck ,,,
290,290,201702,Fin Report & Analysis II,20777,MGT 4027,A,3.0,1:35 pm - 2:55 pm,Ryan   Blunck ,,,
291,291,201702,Audit&Fin Control Sys,20778,MGT 4041,A,3.0,8:05 am - 9:25 am,Deborah H  Turner ,,,
292,292,201702,Ethics & Accounting,30386,MGT 4047,A,3.0,12:05 pm - 1:25 pm,Deborah H  Turner ,,,
293,293,201702,Business Analytics,30399,MGT 4050,A,3.0,12:05 pm - 1:25 pm,Karthik Babu   Nattamai Kannan ,,,
294,294,201702,Systems Analysis& Design,26078,MGT 4052,A,3.0,8:05 am - 8:55 am,Michael Alan  Smith ,,,
295,295,201702,Bus Data Communications,20582,MGT 4053,A,3.0,12:05 pm - 1:25 pm,Hongchang   Wang ,,,
296,296,201702,Electronic Commerce,27741,MGT 4056,A,3.0,3:05 pm - 4:25 pm,Dongjun   Wu ,,,
297,297,201702,Bus Process Analy&Design,27753,MGT 4057,A,3.0,3:05 pm - 4:25 pm,Joycelyn Lovette  Ward ,,,
298,298,201702,Bus Process Analy&Design,27752,MGT 4057,TM,3.0,4:35 pm - 5:55 pm,Joycelyn Lovette  Ward ,,,
299,299,201702,Database Management,20583,MGT 4058,A,3.0,1:35 pm - 2:55 pm,Zhanfei   Lei ,,,
300,300,201702,Fncl Mkts Trading&Struct,24153,MGT 4067,A,3.0,9:35 am - 10:55 am,Jacqueline L  Garner ,,,
301,301,201702,Fncl Mkts Trading&Struct,27028,MGT 4067,B,3.0,1:35 pm - 2:55 pm,Jacqueline L  Garner ,,,
302,302,201702,Fixed Income,26847,MGT 4068,A,3.0,1:35 pm - 2:55 pm,Alex Chia  Hsu ,,,
303,303,201702,International Finance,23580,MGT 4070,A,3.0,12:05 pm - 1:25 pm,Nishant   Dass ,,,
304,304,201702,Management Consulting,26072,MGT 4102,A,3.0,12:05 pm - 1:25 pm,Alan Dodd  Flury ,,,
305,305,201702,"Gend, Race, Ethn Org Behav",26092,MGT 4116,A,3.0,9:35 am - 10:55 am,Gail Hirschorn  Evans ,,,
306,306,201702,Entrepreneurship Forum,20586,MGT 4191,A,3.0,4:35 pm - 5:55 pm,Alan Dodd  Flury ,,,
307,307,201702,IMPACT Forum,23584,MGT 4192,A,3.0,4:35 pm - 5:55 pm,Gregory David  Marr ,,,
308,308,201702,Serv Lead Values Systems,23583,MGT 4193,A,3.0,12:05 pm - 1:25 pm,Robert Nelson  Thomas ,,,
309,309,201702,Social Entrepreneurship,24769,MGT 4194,A,3.0,3:05 pm - 4:25 pm,Robert Nelson  Thomas ,,,
310,310,201702,Social Entrepreneurship,30811,MGT 4194,HP,3.0,3:05 pm - 4:25 pm,Robert Nelson  Thomas ,8391.0,4.0,12.0
311,311,201702,Strategic Management,27893,MGT 4195,A,3.0,9:35 am - 10:55 am,Stuart J  Graham ,,,
312,312,201702,Strategic Management,21704,MGT 4195,B,3.0,12:05 pm - 1:25 pm,Stuart J  Graham ,,,
313,313,201702,Strategic Management,26223,MGT 4195,C,3.0,9:35 am - 10:55 am,Mayank   Jaiswal ,,,
314,314,201702,Strategic Management,27712,MGT 4195,D,3.0,12:05 pm - 1:25 pm,Jonathan Daniel  Giuliano ,,,
315,315,201702,Strategic Management,21703,MGT 4195,E,3.0,1:35 pm - 2:55 pm,Mayank   Jaiswal ,,,
316,316,201702,Personal Sell& Sales Mgt,22116,MGT 4303,A,3.0,9:35 am - 10:55 am,Peter M  Vantine ,,,
317,317,201702,Strategic Brand Mgt,26075,MGT 4304,A,3.0,4:35 pm - 5:55 pm,Aaron T  Hackett ,,,
318,318,201702,Adv&Prom: Integ Mktg Comm,24767,MGT 4308,A,3.0,12:05 pm - 1:25 pm,Francis M  Ulgado ,,,
319,319,201702,Services Marketing,24768,MGT 4309,A,3.0,8:05 am - 9:25 am,Peter M  Vantine ,,,
320,320,201702,Digital Marketing,26080,MGT 4311,A,3.0,1:35 pm - 2:55 pm,Michael Thomas  Buchanan ,,,
321,321,201702,Consumer Behavior,27714,MGT 4331,A,3.0,1:35 pm - 2:55 pm,Samuel Devere  Bond ,,,
322,322,201702,International Marketing,23639,MGT 4335,A,3.0,3:05 pm - 4:25 pm,Francis M  Ulgado ,,,
323,323,201702,Mgt Healthcare Operations,27715,MGT 4341,A,3.0,9:35 am - 10:55 am,Sundaresan   Jayaraman ,,,
324,324,201702,Operations Strategy,30448,MGT 4353,A,3.0,1:35 pm - 2:55 pm,Venkat   Venkateswaran ,,,
325,325,201702,Global Operations,29135,MGT 4360,A,3.0,3:05 pm - 4:25 pm,Robert William  Myers ,,,
326,326,201702,Service Operations Mgt,30447,MGT 4366,A,3.0,4:35 pm - 5:55 pm,Venkat   Venkateswaran ,,,
327,327,201702,Revenue Analytics,27718,MGT 4367,A,3.0,3:05 pm - 4:25 pm,Necati   Tereyagoglu ,,,
328,328,201702,Supply Chain Modeling,29140,MGT 4401,A,3.0,9:35 am - 10:55 am,Basak   Kalkanci ,,,
329,329,201702,Supply Chain Modeling,29137,MGT 4401,B,3.0,12:05 pm - 1:25 pm,Basak   Kalkanci ,,,
330,330,201702,Project Management,28652,MGT 4450,A,3.0,8:05 am - 9:25 am,Richard Clyde  Sapp ,,,
331,331,201702,Integrative Mgt Analysis,26088,MGT 4611,A,3.0,3:05 pm - 4:25 pm,Gregory David  Marr ,,,
332,332,201702,Entrepreneurship,22115,MGT 4670,A,3.0,3:05 pm - 4:25 pm,Jonathan Daniel  Giuliano ,,,
333,333,201702,Info Security Policy,28653,MGT 4725,A,3.0,6:05 pm - 8:55 pm,Peter P  Swire ,,,
334,334,201702,Tech & Mgt Cap Proj,24154,MGT 4742,TM,4.0,4:35 pm - 5:55 pm,Han   Zhang ,,,
335,335,201702,Special Topics,25503,MGT 4803,B,3.0,9:35 am - 10:55 am,Peng   Xie ,,,
336,336,201702,Special Topics,27738,MGT 4803,C,3.0,1:35 pm - 2:55 pm,Adithya   Pattabhiramaiah ,,,
337,337,201702,Special Topics,23622,MGT 4803,D,3.0,4:35 pm - 5:55 pm,Barry Heath  Branch ,,,
338,338,201702,Special Topics,27742,MGT 4803,E,3.0,1:35 pm - 2:55 pm,Dong   Liu ,,,
339,339,201702,Special Topics,25424,MGT 4803,F,3.0,12:05 pm - 1:25 pm,Michael Thomas  Buchanan ,,,
340,340,201702,Special Topics,26827,MGT 4803,SL2,3.0,4:35 pm - 5:55 pm,Michael   Oxman ,,,
341,341,201702,Special Topics,27735,MGT 4811,TM,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Robert Harold  Burgess ,,,
342,342,201702,Special Topics,30360,MGT 4833,A,3.0,9:05 am - 9:55 am,William Joseph  Todd ,,,
343,343,201702,Financial & Mgrl Acct I,28001,MGT 6000,A,3.0,4:35 pm - 5:55 pm,Ryan   Blunck ,,,
344,344,201702,Financial & Mgrl Acct I,24747,MGT 6000,EM,3.0,6:05 pm - 8:55 pm,Arnold   Schneider ,,,
345,345,201702,Business Taxation,21706,MGT 6010,A,3.0,9:35 am - 10:55 am,Donald R  Young ,,,
346,346,201702,Business Taxation,29831,MGT 6010,EMA,3.0,9:35 am - 10:55 am,Donald R  Young ,,,
347,347,201702,Fin Reporting & Analy I,23791,MGT 6020,A,3.0,9:35 am - 10:55 am,Ryan   Blunck ,,,
348,348,201702,Fin Reporting & Analy I,29514,MGT 6020,EMA,3.0,9:35 am - 10:55 am,Ryan   Blunck ,,,
349,349,201702,Fin Reporting & Analy II,20779,MGT 6022,A,3.0,1:35 pm - 2:55 pm,Ryan   Blunck ,,,
350,350,201702,Fin Reporting & Analy II,24748,MGT 6022,EMA,3.0,1:35 pm - 2:55 pm,Ryan   Blunck ,8393.0,4.0,1.0
351,351,201702,International Accounting,24822,MGT 6030,EM,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Deborah H  Turner ,,,
352,352,201702,Audit & Fin Control Sys,22134,MGT 6042,A,3.0,8:05 am - 9:25 am,Deborah H  Turner ,,,
353,353,201702,Electronic Commerce,22884,MGT 6056,A,3.0,1:35 pm - 2:55 pm,Dongjun   Wu ,,,
354,354,201702,Electronic Commerce,26946,MGT 6056,EMA,3.0,1:35 pm - 2:55 pm,Dongjun   Wu ,,,
355,355,201702,Info Tech Practicum,23627,MGT 6058,A,3.0,9:05 am - 11:55 am,Sridhar   Narasimhan ,,,
356,356,201702,Info Tech Practicum,24851,MGT 6058,EMA,3.0,9:05 am - 11:55 am,Sridhar   Narasimhan ,,,
357,357,201702,International Finance,24862,MGT 6070,A,3.0,6:05 pm - 8:55 pm,Nishant   Dass ,,,
358,358,201702,International Finance,23585,MGT 6070,EMA,3.0,6:05 pm - 8:55 pm,Nishant   Dass ,,,
359,359,201702,Investments,21189,MGT 6080,A,3.0,4:35 pm - 5:55 pm,Seo Yeon  Lee ,,,
360,360,201702,Investments,29516,MGT 6080,EMA,3.0,4:35 pm - 5:55 pm,Seo Yeon  Lee ,,,
361,361,201702,Derivative Securities,20780,MGT 6081,A,3.0,3:05 pm - 4:25 pm,Soohun   Kim ,,,
362,362,201702,Derivative Securities,31469,MGT 6081,EMA,3.0,3:05 pm - 4:25 pm,Soohun   Kim ,8394.0,3.0,1.0
363,363,201702,Fundmnt Real Estate Dev.,26856,MGT 6082,A,3.0,3:05 pm - 4:25 pm,Barry Heath  Branch ,,,
364,364,201702,Fundmnt Real Estate Dev.,27946,MGT 6082,EM,3.0,3:05 pm - 4:25 pm,Barry Heath  Branch ,,,
365,365,201702,Real Estate Practicum,26855,MGT 6083,A,3.0,4:35 pm - 5:55 pm,Barry Heath  Branch ,,,
366,366,201702,Negotiation and Conflict,26814,MGT 6110,A,3.0,3:05 pm - 5:55 pm,Christina E  Shalley ,,,
367,367,201702,Negotiation and Conflict,26815,MGT 6110,EM,3.0,6:05 pm - 8:55 pm,Christina E  Shalley ,,,
368,368,201702,Negotiation and Conflict,31157,MGT 6110,EMA,3.0,3:05 pm - 5:55 pm,Christina E  Shalley ,8395.0,3.71,7.0
369,369,201702,Innov&Entrepreneur Behav,22885,MGT 6111,A,3.0,9:35 am - 10:55 am,Dennis H  Nagao ,,,
370,370,201702,Innov&Entrepreneur Behav,29513,MGT 6111,EMA,3.0,9:35 am - 10:55 am,Dennis H  Nagao ,,,
371,371,201702,NonProfit Team Cons Proj,25421,MGT 6113,A,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Terry C  Blum ,,,
372,372,201702,NonProfit Team Cons Proj,25610,MGT 6113,EMA,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Terry C  Blum ,8396.0,4.0,8.0
373,373,201702,"Gend, Race, Ethn Org Behav",26094,MGT 6116,A,3.0,9:35 am - 10:55 am,Gail Hirschorn  Evans ,,,
374,374,201702,Venture Creation,29479,MGT 6165,B,3.0,1:35 pm - 2:55 pm,Jonathan Daniel  Giuliano ,,,
375,375,201702,Venture Creation,26076,MGT 6165,EMA,3.0,6:05 pm - 8:55 pm,Jonathan Daniel  Giuliano ,,,
376,376,201702,Venture Creation,31380,MGT 6165,EMB,3.0,1:35 pm - 2:55 pm,Jonathan Daniel  Giuliano ,8397.0,4.0,2.0
377,377,201702,Intl Business Environ,29159,MGT 6185,A,3.0,4:35 pm - 5:55 pm,John R  Mcintyre ,,,
378,378,201702,Intl Business Environ,29834,MGT 6185,EMA,3.0,4:35 pm - 5:55 pm,John R  Mcintyre ,,,
379,379,201702,Data  Analytics Business,30401,MGT 6203,A,3.0,9:35 am - 10:55 am,Yu   Hu ,,,
380,380,201702,Data  Analytics Business,30402,MGT 6203,B,3.0,12:05 pm - 1:25 pm,Yu   Hu ,8398.0,3.44,16.0
381,381,201702,Data  Analytics Business,30403,MGT 6203,C,3.0,1:35 pm - 2:55 pm,Beverly   Wright ,8399.0,3.95,42.0
382,382,201702,Data  Analytics Business,31504,MGT 6203,D,3.0,6:05 pm - 8:55 pm,Yu   Hu ,8400.0,4.0,1.0
383,383,201702,Data  Analytics Business,30400,MGT 6203,EM,3.0,6:05 pm - 8:55 pm,Yu   Hu ,,,
384,384,201702,Data  Analytics Business,31059,MGT 6203,EMA,3.0,9:35 am - 10:55 am,Yu   Hu ,8401.0,3.5,2.0
385,385,201702,Consumer Behavior,21143,MGT 6302,A,3.0,3:05 pm - 4:25 pm,Samuel Devere  Bond ,,,
386,386,201702,Consumer Behavior,28070,MGT 6302,B,3.0,6:05 pm - 8:55 pm,Samuel Devere  Bond ,,,
387,387,201702,Consumer Behavior,24890,MGT 6302,EMA,3.0,3:05 pm - 4:25 pm,Samuel Devere  Bond ,,,
388,388,201702,Consumer Behavior,23701,MGT 6302,EMB,3.0,6:05 pm - 8:55 pm,Samuel Devere  Bond ,,,
389,389,201702,Marketing Research,21144,MGT 6310,A,3.0,12:05 pm - 1:25 pm,Omer Cem   Ozturk ,,,
390,390,201702,Marketing Research,27994,MGT 6310,B,3.0,6:05 pm - 8:55 pm,Omer Cem   Ozturk ,,,
391,391,201702,Marketing Research,27944,MGT 6310,EMA,3.0,12:05 pm - 1:25 pm,Omer Cem   Ozturk ,,,
392,392,201702,Marketing Research,23702,MGT 6310,EMB,3.0,6:05 pm - 8:55 pm,Omer Cem   Ozturk ,,,
393,393,201702,Collaborative Prod Dev,26077,MGT 6326,A,3.0,6:05 pm - 8:55 pm,Karthik   Ramachandran ,,,
394,394,201702,Collaborative Prod Dev,26170,MGT 6326,EMA,3.0,6:05 pm - 8:55 pm,Karthik   Ramachandran ,,,
395,395,201702,International Practicum,22886,MGT 6352,A,3.0,6:05 pm - 8:55 pm,John E  Parkerson ,,,
396,396,201702,International Practicum,27740,MGT 6352,B,3.0,6:05 pm - 8:55 pm,James Robert  Hoadley ,,,
397,397,201702,International Practicum,28990,MGT 6352,C,3.0,6:05 pm - 8:55 pm,Abraham   Leibovitch ,,,
398,398,201702,International Practicum,24499,MGT 6352,EMA,3.0,6:05 pm - 8:55 pm,John E  Parkerson ,,,
399,399,201702,International Practicum,23650,MGT 6352,EMB,3.0,6:05 pm - 8:55 pm,James Robert  Hoadley ,,,
400,400,201702,International Practicum,28989,MGT 6352,EMC,3.0,6:05 pm - 8:55 pm,Abraham   Leibovitch ,,,
401,401,201702,Bus Str Sustainability,28995,MGT 6359,A,3.0,6:05 pm - 8:55 pm,Latife Beril  Toktay-Tsiotras ,,,
402,402,201702,Bus Str Sustainability,28991,MGT 6359,EMA,3.0,6:05 pm - 8:55 pm,Latife Beril  Toktay-Tsiotras ,,,
403,403,201702,Global Operations,21705,MGT 6360,A,3.0,12:05 pm - 1:25 pm,Robert William  Myers ,,,
404,404,201702,Global Operations,28285,MGT 6360,EMA,3.0,12:05 pm - 1:25 pm,Robert William  Myers ,,,
405,405,201702,Pricing Analytics & Rev,24216,MGT 6400,A,3.0,1:35 pm - 2:55 pm,Necati   Tereyagoglu ,,,
406,406,201702,Pricing Analytics & Rev,27997,MGT 6400,B,3.0,6:05 pm - 8:55 pm,Necati   Tereyagoglu ,,,
407,407,201702,Pricing Analytics & Rev,24836,MGT 6400,EMA,3.0,1:35 pm - 2:55 pm,Necati   Tereyagoglu ,,,
408,408,201702,Pricing Analytics & Rev,24221,MGT 6400,EMB,3.0,6:05 pm - 8:55 pm,Necati   Tereyagoglu ,,,
409,409,201702,Supply Chain Modeling,29145,MGT 6401,A,3.0,4:35 pm - 5:55 pm,Atalay   Atasu ,,,
410,410,201702,Supply Chain Modeling,29146,MGT 6401,EMA,3.0,4:35 pm - 5:55 pm,Atalay   Atasu ,,,
411,411,201702,Analytic Tools/Decisions,29018,MGT 6500,EMA,1.5,6:05 pm - 8:55 pm,Robert Harold  Burgess ,,,
412,412,201702,Operations Management,29000,MGT 6501,EMA,1.5,6:05 pm - 8:55 pm,Ravi   Subramanian ,,,
413,413,201702,Operations Management,29001,MGT 6501,EMB,1.5,6:05 pm - 8:55 pm,Ravi   Subramanian ,,,
414,414,201702,Principles of Finance,28656,MGT 6504,EMA,1.5,6:05 pm - 8:55 pm,Andras   Danis ,,,
415,415,201702,Principles of Finance,28988,MGT 6504,EMB,1.5,6:05 pm - 8:55 pm,Andras   Danis ,,,
416,416,201702,Marketing Management,28645,MGT 6505,EMA,1.5,6:05 pm - 8:55 pm,Timothy J  Halloran ,,,
417,417,201702,Marketing Management,28646,MGT 6505,EMB,1.5,6:05 pm - 8:55 pm,Timothy J  Halloran ,,,
418,418,201702,Managerial Economics,28998,MGT 6506,EMA,1.5,6:05 pm - 8:55 pm,Annamaria   Conti ,,,
419,419,201702,Managerial Economics,28999,MGT 6506,EMB,1.5,6:05 pm - 8:55 pm,Annamaria   Conti ,,,
420,420,201702,Business Communications,31135,MGT 6507,A,1.5,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Joseph Savitt  Asher ,,,
421,421,201702,Business Communications,28624,MGT 6507,EM1,1.5,6:05 pm - 8:55 pm,Nancy Williams  Vason ,,,
422,422,201702,Business Communications,28996,MGT 6507,EM2,1.5,6:05 pm - 8:55 pm,Joseph Savitt  Asher ,,,
423,423,201702,Business Communications,28629,MGT 6507,EM3,1.5,6:05 pm - 8:55 pm,Nancy Williams  Vason ,,,
424,424,201702,Business Communications,28997,MGT 6507,EM4,1.5,6:05 pm - 8:55 pm,Joseph Savitt  Asher ,,,
425,425,201702,Business Communications,30458,MGT 6507,EM6,1.5,6:05 pm - 8:55 pm,Marilyn Elizabeth  Ringo ,,,
426,426,201702,Business Communications,29577,MGT 6507,EM7,1.5,6:05 pm - 8:55 pm,Marilyn Elizabeth  Ringo ,,,
427,427,201702,Business Communications,29578,MGT 6507,EM8,1.5,6:05 pm - 8:55 pm,Joseph Savitt  Asher ,,,
428,428,201702,Strategic Management,28924,MGT 6508,A,3.0,1:05 pm - 2:55 pm,Frank T  Rothaermel ,,,
429,429,201702,Strategic Management,30453,MGT 6508,B,3.0,1:05 pm - 2:55 pm,Frank T  Rothaermel ,8402.0,3.95,43.0
430,430,201702,Strategic Management,28979,MGT 6508,EM,3.0,6:05 pm - 8:55 pm,Stuart J  Graham ,,,
431,431,201702,Legal & Ethical Business,28647,MGT 6509,A,1.5,1:35 pm - 2:55 pm,Steven   Salbu ,,,
